task_id	native_id	process	tag	status	submit	start	complete	duration	realtime	%cpu	peak_rss	workdir
20	374653	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000008.2.split.fa	COMPLETED	1779773494460	1779773494497	1779773497568	3108	0	112.3	3088384	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/11/58796f3e5c47c0576a27254e744363
32	374473	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000221.1.split.fa	COMPLETED	1779773494425	1779773494491	1779773497875	3450	0	115.3	3190784	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/64/488f1ca8525e275883d76e51cb94df
34	374703	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000225.1.split.fa	COMPLETED	1779773494467	1779773494497	1779773498736	4269	0	111.3	3182592	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/3f/6ee1d360aa66cc6b012b51bccaccac
29	374749	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000218.1.split.fa	COMPLETED	1779773494475	1779773494498	1779773498752	4277	0	122.1	3272704	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/c1/f181e7b953365c8a07b27f94547254
31	374850	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000220.1.split.fa	COMPLETED	1779773494493	1779773494589	1779773498897	4404	0	113.3	3252224	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/00/007af5c69b51d38893bec79913c0ec
38	375161	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270304.1.split.fa	COMPLETED	1779773494560	1779773494593	1779773499015	4455	0	117.4	3104768	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/6b/e803f91a72803abfe03f2a103bcf10
25	374998	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000208.1.split.fa	COMPLETED	1779773494522	1779773494590	1779773499118	4596	0	115.3	3174400	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/c6/1be85857a6d9d4fe2fa499f3180a36
27	374595	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000214.1.split.fa	COMPLETED	1779773494450	1779773494496	1779773499971	5521	0	118.5	3223552	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/ea/513c8ea07e5d107bd90b177cb70cf4
22	374844	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000194.1.split.fa	COMPLETED	1779773494483	1779773494499	1779773500157	5674	0	104.9	3256320	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/18/d243d53b05d9f9e9c646519115aca7
35	375146	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000226.1.split.fa	COMPLETED	1779773494553	1779773494592	1779773500278	5725	0	121.9	3203072	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/fa/34cdb64ce1eb34558c396bf4d890c7
36	375341	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270302.1.split.fa	COMPLETED	1779773494601	1779773494689	1779773500393	5792	0	134.5	3293184	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/34/807d76610a20d85f3f8b94f271a404
24	375269	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000205.2.split.fa	COMPLETED	1779773494585	1779773494594	1779773500940	6355	0	100.0	3194880	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/03/c4109a6e777e4ce37d90b7113f7a0f
21	375390	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000009.2.split.fa	COMPLETED	1779773494612	1779773494691	1779773501071	6459	0	118.5	3112960	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/6e/144292c9ce845d1804fd30b29c0897
23	375041	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000195.1.split.fa	COMPLETED	1779773494533	1779773494591	1779773501816	7283	0	127.0	3203072	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/d4/0e58b965cb21260bccb9893e047680
26	375092	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000213.1.split.fa	COMPLETED	1779773494545	1779773494591	1779773501947	7402	0	104.1	3182592	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/72/6302efc5e5035f11e26cb12e2b185b
30	379080	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	GL000219.1.split.fa	COMPLETED	1779773497024	1779773497120	1779773502130	5106	0	131.1	3182592	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/2f/fff92dbf9108e43406fc4fdb26f36f
39	378451	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270305.1.split.fa	COMPLETED	1779773496624	1779773496719	1779773502317	5693	0	97.0	3223552	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/25/9e88321375fc6e3f3ba12d42591625
41	379691	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270311.1.split.fa	COMPLETED	1779773497399	1779773497494	1779773502569	5170	0	86.5	3178496	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/47/e9cd1bba7c098695fe20c043ddca35
67	380062	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270378.1.split.fa	COMPLETED	1779773497573	1779773497669	1779773503246	5673	0	136.2	3112960	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/7d/0b9090feb22d2d694dde8185508a0d
69	382113	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270381.1.split.fa	COMPLETED	1779773498740	1779773498753	1779773503707	4967	0	112.3	3223552	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/83/267b8e943a1dd84620b99551468252
43	380504	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270315.1.split.fa	COMPLETED	1779773497879	1779773497975	1779773503866	5987	0	139.1	3268608	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/b8/6da1b89148c943e4d25f9c96ace704
37	382152	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270303.1.split.fa	COMPLETED	1779773498758	1779773498853	1779773504193	5435	0	108.5	3207168	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/f0/ea0c07272ed4bfd13bb0f7954deeae
44	382444	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270316.1.split.fa	COMPLETED	1779773498902	1779773498998	1779773504968	6066	0	94.1	3162112	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/56/38ee55c1e2b93fd441794605917ae9
47	382674	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270322.1.split.fa	COMPLETED	1779773499020	1779773499116	1779773505126	6106	0	87.3	3178496	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/f1/2e790a3cb337487d1bd60144e68a99
48	384601	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270329.1.split.fa	COMPLETED	1779773499976	1779773500072	1779773505341	5365	0	94.1	3272704	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/83/b8c95bd9569cd430fa25c31857bcf2
46	382869	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270320.1.split.fa	COMPLETED	1779773499123	1779773499219	1779773505494	6371	0	134.5	3182592	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/86/8e1aa5b6fc7c7bea367fe3fc166c23
42	384896	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270312.1.split.fa	COMPLETED	1779773500161	1779773500256	1779773505643	5482	0	87.3	3174400	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/f4/0c7cadce7c226c3fc5da004aa0383a
50	385116	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270333.1.split.fa	COMPLETED	1779773500282	1779773500378	1779773506435	6153	0	115.3	3264512	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/90/32472a927fc4dab2454c2758609c2b
45	385436	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270317.1.split.fa	COMPLETED	1779773500397	1779773500492	1779773506723	6326	0	110.3	3223552	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/9c/43855cd93b97872d823f541db6c51b
51	386537	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270334.1.split.fa	COMPLETED	1779773501077	1779773501172	1779773506781	5704	0	112.3	3231744	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/8b/c07ac2b3ba6c004e934d1be6c07e4a
52	386254	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270335.1.split.fa	COMPLETED	1779773500947	1779773501040	1779773506915	5968	0	97.7	3239936	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/28/f3e8adc18cfc1853ed91e6d27401fd
49	387812	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270330.1.split.fa	COMPLETED	1779773501820	1779773501917	1779773507014	5194	0	95.0	3289088	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/f7/28fe3283d7e4c591b45ac93639d2b5
55	388181	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270338.1.split.fa	COMPLETED	1779773501953	1779773502047	1779773507859	5906	0	103.2	3301376	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/32/dae445a461df78df0576064ade2636
53	388461	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270336.1.split.fa	COMPLETED	1779773502134	1779773502229	1779773507987	5853	0	108.5	3182592	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/59/7aabe59f4f6bc25caacb0e92ea62d6
57	389256	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270362.1.split.fa	COMPLETED	1779773502579	1779773502670	1779773508221	5642	0	109.4	3207168	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/ed/cf97999e8626fc4b4759bec8cefadd
54	388761	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270337.1.split.fa	COMPLETED	1779773502321	1779773502416	1779773508338	6017	0	104.9	3313664	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/6d/4174107af176ae1a3e1adaf5f74808
56	390257	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270340.1.split.fa	COMPLETED	1779773503250	1779773503346	1779773508469	5219	0	96.0	3321856	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/a2/44d53828d176ba4990ed81429f8fcd
58	390914	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270363.1.split.fa	COMPLETED	1779773503713	1779773503807	1779773509397	5684	0	105.8	3153920	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/94/0a0a3b4e2ede32ec79d398d3716b65
60	393062	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270366.1.split.fa	COMPLETED	1779773504972	1779773505068	1779773509531	4559	0	140.4	3272704	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/bc/871d097a71b77bdac454e144937e69
59	391172	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270364.1.split.fa	COMPLETED	1779773503870	1779773503966	1779773509763	5893	0	111.3	3182592	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/0c/fa59aa64ceb10ebb43c73e3d1c54a6
61	391646	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270371.1.split.fa	COMPLETED	1779773504197	1779773504293	1779773509776	5579	0	101.6	3182592	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/ef/bd7cc86f6063afa1244a475e01e690
63	393618	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270373.1.split.fa	COMPLETED	1779773505131	1779773505226	1779773509945	4814	0	117.4	3248128	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/92/6277a2e0692ff8af82fe0a4e39d495
62	393984	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270372.1.split.fa	COMPLETED	1779773505345	1779773505441	1779773510818	5473	0	116.4	3239936	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/f9/2d6e4a44078ec2115f684a57efb9b3
64	394235	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270374.1.split.fa	COMPLETED	1779773505497	1779773505594	1779773510934	5437	0	127.0	3203072	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/d3/3e49d482852ec34caec8b0e1ec05ae
65	394494	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270375.1.split.fa	COMPLETED	1779773505647	1779773505744	1779773511046	5399	0	101.6	3268608	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/08/69b1750311c4dc0173826994a0b1a4
68	396013	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270379.1.split.fa	COMPLETED	1779773506438	1779773506536	1779773511299	4861	0	153.8	3215360	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/c4/c23b81bb9ff96085c7d67581d34a9a
66	396403	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270376.1.split.fa	COMPLETED	1779773506727	1779773506781	1779773511477	4750	1000	136.8	3256320	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/d5/0212a248fec09c6d1ff09e7dd55c63
70	396519	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270382.1.split.fa	COMPLETED	1779773506785	1779773506881	1779773512003	5218	0	150.9	3190784	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/5e/8c5eb8107ea65ed5427204fddd5b78
71	396785	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270383.1.split.fa	COMPLETED	1779773506919	1779773507014	1779773512216	5297	0	118.5	3096576	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/e9/326f7ef093ede4dae08ec9d958ff14
72	396969	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270384.1.split.fa	COMPLETED	1779773507018	1779773507114	1779773512625	5607	0	110.3	3203072	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/58/43ec26adf05cdb5ca635317bc99fef
73	398423	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270385.1.split.fa	COMPLETED	1779773507863	1779773507959	1779773512983	5120	0	123.1	3235840	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/18/06c5de0daf3cf6e634300a803bab53
74	398772	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270386.1.split.fa	COMPLETED	1779773507991	1779773508087	1779773513158	5167	0	111.3	3260416	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/02/4d7ef4120cd5a5ea4b0b56e6b3c411
75	399104	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270387.1.split.fa	COMPLETED	1779773508224	1779773508320	1779773513442	5218	1000	112.3	3158016	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/65/8fbcba86d3734aa77ead845cff69af
78	399325	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270390.1.split.fa	COMPLETED	1779773508342	1779773508438	1779773514199	5857	0	116.4	3194880	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/c7/3054589dde32b471a2ce522ab4d480
76	399597	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270388.1.split.fa	COMPLETED	1779773508474	1779773508569	1779773514392	5918	0	144.1	3215360	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/17/b9a9f0969d8d39308580eeb202cd2b
100	401208	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270448.1.split.fa	COMPLETED	1779773509401	1779773509497	1779773514516	5115	0	139.1	3223552	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/c6/fa52a73bdbb8cad31c491420be3bba
77	401434	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270389.1.split.fa	COMPLETED	1779773509536	1779773509631	1779773514618	5082	0	111.3	3158016	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/52/d4a9fd883208875115a8b776891573
79	401785	NFCORE_SCNANOSEQ:SCNANOSEQ:PROCESS_LONGREAD_SCRNA_GENOME:QUANTIFY_SCRNA_ISOQUANT:SAMTOOLS_FAIDX_SPLIT	KI270391.1.split.fa	COMPLETED	1779773509766	1779773509777	1779773515351	5585	0	120.8	3223552	/home/niklas/CrossPlatformEnergyAccounting/workload/daw/work/1d/2ced0ec7ff731c1dca487919283701
